match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
-516943402,4/21/2024,2024,Estonia Women tour of Gibraltar,FALSE,,Gibraltar,Estonia,Europa Sports Complex,Gibraltar,Estonia,field,Gibraltar,unknown,T20,Gibraltar,158,3,25.3,Estonia,30,10,15.2,2024,4,Gibraltar,Estonia,158,30,completed,1404.897066,1382.90694,21.99012672,0.6,0.2,0.5,0.1,0.666666667
4478200053,4/21/2024,2024,Mongolia Women tour of Indonesia,FALSE,,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Mongolia,field,Indonesia,unknown,T20,Indonesia,165,1,21.8,Mongolia,43,10,21.2,2024,4,Indonesia,Mongolia,165,43,completed,1457.825863,1490.981776,-33.15591325,0.4,0,0.35,0,0.5
-135719454,4/22/2024,2024,Mongolia Women tour of Indonesia,FALSE,,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,bat,Indonesia,unknown,T20,Indonesia,148,4,23.8,Mongolia,28,10,21.2,2024,4,Indonesia,Mongolia,148,28,completed,1475.34813,1473.459508,1.888622663,0.6,0,0.4,0,1
-488738620,4/22/2024,2024,Mongolia Women tour of Indonesia,FALSE,,Mongolia,Indonesia,Udayana Cricket Ground,Bali,Mongolia,bat,Indonesia,unknown,T20,Mongolia,28,6,15.5,Indonesia,29,0,4.3,2024,4,Mongolia,Indonesia,28,29,completed,1457.546481,1491.261157,-33.7146758,0,0.6,0,0.4,0
-365266068,4/22/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Mozambique,Botswana,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,bat,Botswana,unknown,T20,Mozambique,101,6,23.5,Botswana,105,2,16.3,2024,4,Mozambique,Botswana,101,105,completed,1404.285923,1423.482824,-19.19690115,0.4,0.2,0.5,0.3,0
6886587062,4/22/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Lesotho,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Lesotho,bat,Rwanda,unknown,T20,Lesotho,18,10,12.5,Rwanda,19,0,3.3,2024,4,Lesotho,Rwanda,18,19,completed,1393.97001,1373.436355,20.53365521,0.1,0,0.15,0.05,0
2194897070,4/22/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Mozambique,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,bat,Rwanda,unknown,T20,Mozambique,85,9,21.3,Rwanda,86,0,13,2024,4,Mozambique,Rwanda,85,86,completed,1389.169074,1390.380865,-1.211791235,0.4,0,0.5,0.05,0
-705785041,4/22/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Botswana,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Botswana,unknown,T20,Botswana,143,9,25.3,Lesotho,30,10,11.7,2024,4,Botswana,Lesotho,143,30,completed,1438.599673,1377.0255,61.57417253,0.2,0.1,0.3,0.15,1
2211801219,4/23/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Mozambique,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,bat,Botswana,unknown,T20,Mozambique,63,10,22.7,Botswana,64,1,12.8,2024,4,Mozambique,Botswana,63,64,completed,1373.224879,1451.793396,-78.56851711,0.2,0.4,0.5,0.5,0
-133615123,4/23/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Mozambique,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Lesotho,field,Mozambique,unknown,T20,Mozambique,178,7,28.8,Lesotho,54,9,22.8,2024,4,Mozambique,Lesotho,178,54,completed,1360.782652,1363.831776,-3.049124105,0.2,0,0.5,0.15,0.5
-788976810,4/23/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Rwanda,unknown,T20,Botswana,69,9,21.7,Rwanda,72,3,16.5,2024,4,Botswana,Rwanda,69,72,completed,1464.235623,1406.325061,57.9105623,0.4,0.4,0.5,0.2,0
3811650664,4/24/2024,2024,Mongolia Women tour of Indonesia,FALSE,,Mongolia,Indonesia,Udayana Cricket Ground,Bali,Mongolia,bat,Indonesia,unknown,T20,Mongolia,51,6,23.5,Indonesia,52,0,11.5,2024,4,Mongolia,Indonesia,51,52,completed,1443.094244,1505.713394,-62.61914965,0,0.8,0,0.5,0
8328053638,4/24/2024,2024,Mongolia Women tour of Indonesia,FALSE,,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,bat,Indonesia,unknown,T20,Indonesia,151,5,24.8,Mongolia,24,10,17.5,2024,4,Indonesia,Mongolia,151,24,completed,1518.8605,1429.947139,88.91336119,0.8,0,0.5,0,1
3530520074,4/25/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Zimbabwe,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Zimbabwe,bat,Vanuatu,unknown,T20,Zimbabwe,61,10,15.2,Vanuatu,62,4,16.7,2024,4,Zimbabwe,Vanuatu,61,62,completed,1706.378749,1518.656945,187.7218039,0.9,0.2,0.9,0.6,0.5
-740038719,4/25/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Sri Lanka,Thailand,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,122,5,20.3,Thailand,55,10,17.3,2024,4,Sri Lanka,Thailand,122,55,completed,1671.167436,1563.192294,107.9751414,0.6,0.4,0.6,0.6,1
-601060541,4/25/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Scotland,Uganda,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Uganda,field,Scotland,unknown,T20,Scotland,161,3,20.5,Uganda,52,10,13.5,2024,4,Scotland,Uganda,161,52,completed,1618.903447,1746.669563,-127.7661155,0.6,0.6,0.7,0.5,0.5
9186436435,4/25/2024,2024,New Zealand tour of Pakistan,FALSE,,New Zealand,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,New Zealand,unknown,T20,New Zealand,178,7,22,Pakistan,174,8,21.3,2024,4,New Zealand,Pakistan,178,174,completed,1600.441143,1580.32285,20.11829329,0.3,0.5,0.25,0.35,0.545454545
2811205325,4/25/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Mozambique,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,bat,Rwanda,unknown,T20,Mozambique,32,10,17.3,Rwanda,34,3,7,2024,4,Mozambique,Rwanda,32,34,completed,1376.923066,1424.967515,-48.0444487,0.2,0.6,0.4,0.3,0
-343100929,4/25/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Botswana,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,bat,Botswana,unknown,T20,Botswana,152,3,23.7,Lesotho,52,8,22.5,2024,4,Botswana,Lesotho,152,52,completed,1445.593169,1347.691363,97.90180625,0.6,0,0.5,0.05,1
-350680700,4/25/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,field,Rwanda,unknown,T20,Botswana,40,10,16.5,Rwanda,41,2,10.5,2024,4,Botswana,Rwanda,40,41,completed,1457.200282,1438.768982,18.43129976,0.6,0.6,0.5,0.3,0
-568186866,4/25/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,United Arab Emirates,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,field,Ireland,unknown,T20,United Arab Emirates,105,9,20.7,Ireland,106,4,16.7,2024,4,United Arab Emirates,Ireland,105,106,completed,1664.022359,1661.027142,2.995216905,0.8,1,0.7,0.8,0.75
6540199239,4/26/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,3rd Place Play-Off,Mozambique,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,bat,Mozambique,unknown,T20,Mozambique,128,8,26,Lesotho,84,9,23.5,2024,4,Mozambique,Lesotho,128,84,completed,1363.121599,1336.08425,27.037349,0.2,0,0.3,0.05,1
3182867209,4/26/2024,2024,BCA Kalahari Women's T20 International Tournament,FALSE,Final,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,field,Rwanda,unknown,T20,Botswana,70,5,21,Rwanda,72,2,16.8,2024,4,Botswana,Rwanda,70,72,completed,1440.352284,1455.616979,-15.26469499,0.6,1,0.4,0.5,0
-600817924,4/26/2024,2024,West Indies Women tour of Pakistan,FALSE,,West Indies,Pakistan,"National Stadium, Karachi",Karachi,West Indies,bat,West Indies,unknown,T20,West Indies,122,9,20.8,Pakistan,121,8,20.8,2024,4,West Indies,Pakistan,122,121,completed,1630.067436,1565.248298,64.8191383,0.4,0.5,0.5,0.25,0.545454545
6876072109,4/27/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,United Arab Emirates,Zimbabwe,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United Arab Emirates,bat,Zimbabwe,unknown,T20,United Arab Emirates,105,9,21.3,Zimbabwe,106,2,16.7,2024,4,United Arab Emirates,Zimbabwe,105,106,completed,1647.884428,1682.487226,-34.60279844,0.6,0.7,0.6,0.8,0.333333333
-190573642,4/27/2024,2024,New Zealand tour of Pakistan,FALSE,,Pakistan,New Zealand,"Gaddafi Stadium, Lahore",Lahore,New Zealand,field,Pakistan,unknown,T20,Pakistan,178,5,21.3,New Zealand,169,10,21,2024,4,Pakistan,New Zealand,178,169,completed,1552.199172,1615.515696,-63.31652376,0.3,0.5,0.25,0.35,0.434782609
7274222932,4/27/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Netherlands,Vanuatu,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Netherlands,bat,Netherlands,unknown,T20,Netherlands,154,6,21.7,Vanuatu,54,9,20.5,2024,4,Netherlands,Vanuatu,154,54,completed,1613.627736,1542.548467,71.07926801,0.7,0.2,0.75,0.6,0.5
7963685733,4/27/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,United States of America,Uganda,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,United States of America,bat,Uganda,unknown,T20,United States of America,110,5,21,Uganda,111,2,19.2,2024,4,United States of America,Uganda,110,111,completed,1615.311614,1725.037343,-109.7257293,1,0.6,1,0.4,0.5
-191071227,4/27/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Scotland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,Sri Lanka,unknown,T20,Scotland,94,10,18.7,Sri Lanka,95,0,11.8,2024,4,Scotland,Sri Lanka,94,95,completed,1640.535667,1682.349129,-41.81346184,0.8,0.8,0.8,0.7,0
3060465360,4/28/2024,2024,West Indies Women tour of Pakistan,FALSE,,Pakistan,West Indies,"National Stadium, Karachi",Karachi,Pakistan,bat,West Indies,unknown,T20,Pakistan,121,7,21.2,West Indies,124,3,19.5,2024,4,Pakistan,West Indies,121,124,completed,1571.083149,1643.116561,-72.03341208,0.4,0.6,0.35,0.5,0.416666667
-486445592,4/28/2024,2024,India Women tour of Bangladesh,FALSE,,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,bat,India,unknown,T20,India,145,7,19.8,Bangladesh,101,8,20.5,2024,4,India,Bangladesh,145,101,completed,1722.587442,1560.191532,162.3959098,0.4,0.2,0.5,0.25,0.916666667
-481062727,4/29/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Scotland,United States of America,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United States of America,field,Scotland,unknown,T20,Scotland,149,6,20.7,United States of America,105,8,21.5,2024,4,Scotland,United States of America,149,105,completed,1626.452005,1604.203116,22.24888888,0.6,0.8,0.7,0.9,1
1841266728,4/29/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Netherlands,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Netherlands,bat,United Arab Emirates,unknown,T20,Netherlands,101,9,21.2,United Arab Emirates,104,0,12,2024,4,Netherlands,United Arab Emirates,101,104,completed,1626.39933,1633.472698,-7.073368123,0.7,0.6,0.75,0.5,1
9076952256,4/29/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Uganda,Thailand,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Thailand,field,Thailand,unknown,T20,Uganda,62,10,18,Thailand,64,1,12,2024,4,Uganda,Thailand,62,64,completed,1736.145841,1552.010602,184.1352397,0.6,0.2,0.5,0.5,0.5
6893280529,4/29/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Ireland,Zimbabwe,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Zimbabwe,field,Ireland,unknown,T20,Ireland,176,3,20.3,Zimbabwe,120,8,20.3,2024,4,Ireland,Zimbabwe,176,120,completed,1677.165074,1696.898957,-19.73388271,1,0.7,0.9,0.85,0.684210526
8047380547,4/30/2024,2024,India Women tour of Bangladesh,FALSE,,Bangladesh,India,Sylhet International Cricket Stadium,Sylhet,Bangladesh,bat,India,unknown,T20,Bangladesh,119,10,20.8,India,47,1,5.5,2024,4,Bangladesh,India,119,47,completed,1551.169239,1731.609735,-180.4404954,0,0.6,0.25,0.5,0.076923077
3148530103,4/30/2024,2024,West Indies Women tour of Pakistan,FALSE,,West Indies,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,field,West Indies,unknown,T20,West Indies,132,5,21,Pakistan,130,8,21,2024,4,West Indies,Pakistan,132,130,completed,1655.846028,1558.353683,97.49234527,0.6,0.2,0.6,0.35,0.615384615
1603206347,5/1/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Sri Lanka,Uganda,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,154,4,20.8,Uganda,87,10,19.8,2024,5,Sri Lanka,Uganda,154,87,completed,1696.432791,1712.379942,-15.947151,0.8,0.4,0.7,0.5,0.5
1285889196,5/1/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,United States of America,Thailand,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Thailand,field,Thailand,unknown,T20,United States of America,54,10,18.7,Thailand,56,1,10.5,2024,5,United States of America,Thailand,54,56,completed,1589.226317,1575.776501,13.44981577,0.6,0.2,0.8,0.5,0.5
3938520670,5/1/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Vanuatu,Ireland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Ireland,field,Ireland,unknown,T20,Vanuatu,88,9,21,Ireland,89,1,13,2024,5,Vanuatu,Ireland,88,89,completed,1529.776873,1694.072877,-164.2960035,0.2,1,0.5,1,0.5
-648046504,5/1/2024,2024,Thailand tour of Indonesia,FALSE,,Thailand,Indonesia,Udayana Cricket Ground,Bali,Indonesia,field,Thailand,unknown,T20,Thailand,137,8,20.5,Indonesia,129,7,21.8,2024,5,Thailand,Indonesia,137,129,completed,1592.395579,1530.852994,61.54258432,0.2,1,0.5,0.7,1
4686203311,5/1/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Netherlands,Zimbabwe,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Netherlands,bat,Netherlands,unknown,T20,Netherlands,135,6,20.8,Zimbabwe,121,4,21.5,2024,5,Netherlands,Zimbabwe,135,121,completed,1610.725025,1679.991154,-69.26612844,0.5,0.5,0.65,0.75,0.333333333
-299612756,5/2/2024,2024,Thailand tour of Indonesia,FALSE,,Thailand,Indonesia,Udayana Cricket Ground,Bali,Thailand,bat,Indonesia,unknown,T20,Thailand,90,10,19.3,Indonesia,91,4,16,2024,5,Thailand,Indonesia,90,91,completed,1605.590712,1517.657861,87.93285151,0.6,0.8,0.6,0.7,1
6344677663,5/2/2024,2024,West Indies Women tour of Pakistan,FALSE,,West Indies,Pakistan,"National Stadium, Karachi",Karachi,West Indies,bat,Pakistan,unknown,T20,West Indies,84,9,20.5,Pakistan,87,2,16.7,2024,5,West Indies,Pakistan,84,87,completed,1667.470581,1546.729129,120.741452,0.8,0.2,0.6,0.35,0.642857143
-574363959,5/2/2024,2024,India Women tour of Bangladesh,FALSE,,Bangladesh,India,Sylhet International Cricket Stadium,Sylhet,India,field,India,unknown,T20,Bangladesh,117,8,21,India,121,3,18.5,2024,5,Bangladesh,India,117,121,completed,1542.804404,1739.97457,-197.170166,0,0.6,0.15,0.5,0.071428571
-621682183,5/3/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Sri Lanka,United States of America,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Sri Lanka,bat,Sri Lanka,unknown,T20,Sri Lanka,123,4,20.8,United States of America,105,6,20.5,2024,5,Sri Lanka,United States of America,123,105,completed,1713.166669,1572.607239,140.5594296,1,0.4,0.8,0.7,0.5
3981848750,5/3/2024,2024,West Indies Women tour of Pakistan,FALSE,,Pakistan,West Indies,"National Stadium, Karachi",Karachi,West Indies,field,West Indies,unknown,T20,Pakistan,134,8,21.2,West Indies,136,2,18.7,2024,5,Pakistan,West Indies,134,136,completed,1568.075945,1646.123766,-78.04782155,0.4,0.8,0.45,0.5,0.4
-152331556,5/3/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Ireland,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,bat,Ireland,unknown,T20,Ireland,144,4,20.7,Netherlands,90,10,17.8,2024,5,Ireland,Netherlands,144,90,completed,1703.024478,1629.873249,73.1512296,1,0.7,1,0.65,0.666666667
-468644641,5/3/2024,2024,Zimbabwe tour of Bangladesh,FALSE,,Zimbabwe,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,field,Bangladesh,unknown,T20,Zimbabwe,124,10,20.7,Bangladesh,126,2,15.8,2024,5,Zimbabwe,Bangladesh,124,126,completed,1660.84293,1535.020754,125.8221758,0.4,0,0.65,0.1,0.428571429
3367902763,5/3/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,Thailand,Scotland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Thailand,bat,Scotland,unknown,T20,Thailand,99,5,21.2,Scotland,100,4,18.2,2024,5,Thailand,Scotland,99,100,completed,1585.625558,1641.428804,-55.80324553,0.6,0.8,0.5,0.7,0.5
7490758120,5/3/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,,United Arab Emirates,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Vanuatu,field,United Arab Emirates,unknown,T20,United Arab Emirates,133,7,21.2,Vanuatu,63,8,21.2,2024,5,United Arab Emirates,Vanuatu,133,63,completed,1649.147002,1520.825272,128.3217304,0.6,0.2,0.6,0.4,0.5
-297936690,5/4/2024,2024,Thailand tour of Indonesia,FALSE,,Indonesia,Thailand,Udayana Cricket Ground,Bali,Thailand,field,Indonesia,unknown,T20,Indonesia,126,9,22,Thailand,93,9,21,2024,5,Indonesia,Thailand,126,93,completed,1537.623015,1572.17352,-34.55050549,0.8,0.6,0.8,0.4,0.333333333
-581681809,5/5/2024,2024,Zimbabwe tour of Bangladesh,FALSE,,Zimbabwe,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,field,Bangladesh,unknown,T20,Zimbabwe,138,7,20.2,Bangladesh,142,4,19.5,2024,5,Zimbabwe,Bangladesh,138,142,completed,1639.289293,1556.574391,82.71490219,0.2,0.2,0.55,0.2,0.375
-346935718,5/5/2024,2024,Thailand tour of Indonesia,FALSE,,Thailand,Indonesia,Udayana Cricket Ground,Bali,Indonesia,field,Thailand,unknown,T20,Thailand,145,9,21.7,Indonesia,128,5,21,2024,5,Thailand,Indonesia,145,128,completed,1554.587635,1555.2089,-0.621265151,0.4,0.8,0.3,0.8,0.5
-349111904,5/5/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,Semi Final,Sri Lanka,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,field,Sri Lanka,unknown,T20,Sri Lanka,149,6,21,United Arab Emirates,134,7,20.5,2024,5,Sri Lanka,United Arab Emirates,149,134,completed,1723.025131,1659.492379,63.53275264,1,0.6,0.8,0.7,1
-566972462,5/5/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,Semi Final,Ireland,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,bat,Scotland,unknown,T20,Ireland,110,9,20.7,Scotland,112,2,17,2024,5,Ireland,Scotland,110,112,completed,1715.704651,1654.880842,60.82380916,1,0.8,1,0.7,0.666666667
-436774174,5/6/2024,2024,India Women tour of Bangladesh,FALSE,,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,India,unknown,T20,India,122,6,14.3,Bangladesh,68,7,14.7,2024,5,India,Bangladesh,122,68,completed,1747.75822,1576.313182,171.4450374,0.6,0.4,0.6,0.3,0.933333333
-347824813,5/6/2024,2024,Thailand tour of Indonesia,FALSE,,Indonesia,Thailand,Udayana Cricket Ground,Bali,Indonesia,bat,Thailand,unknown,T20,Indonesia,117,8,20.8,Thailand,122,4,18.3,2024,5,Indonesia,Thailand,117,122,completed,1539.18029,1570.616245,-31.43595542,0.6,0.4,0.7,0.4,0.4
-105728166,5/7/2024,2024,Mongolia tour of Japan,FALSE,,Japan,Mongolia,Sano International Cricket Ground,Sano,Japan,bat,Japan,unknown,T20,Japan,199,5,23.2,Mongolia,33,10,13.8,2024,5,Japan,Mongolia,199,33,completed,1426.380539,1417.954644,8.425894876,0.4,0,0.4,0,0.5
8411280307,5/7/2024,2024,ICC Women's T20 World Cup Qualifier,TRUE,Final,Sri Lanka,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Scotland,field,Sri Lanka,unknown,T20,Sri Lanka,169,5,21.2,Scotland,101,7,20.7,2024,5,Sri Lanka,Scotland,169,101,completed,1736.131521,1673.653613,62.47790797,1,0.8,0.8,0.7,1
-523236696,5/7/2024,2024,Zimbabwe tour of Bangladesh,FALSE,,Bangladesh,Zimbabwe,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Zimbabwe,field,Bangladesh,unknown,T20,Bangladesh,165,5,21.2,Zimbabwe,156,9,21.2,2024,5,Bangladesh,Zimbabwe,165,156,completed,1567.624495,1619.550502,-51.92600696,0.4,0.2,0.2,0.45,0.666666667
8041243263,5/8/2024,2024,Mongolia tour of Japan,FALSE,,Japan,Mongolia,Sano International Cricket Ground,Sano,Japan,bat,Japan,unknown,T20,Japan,217,7,24,Mongolia,12,10,8.8,2024,5,Japan,Mongolia,217,12,completed,1441.992588,1402.342595,39.64999339,0.6,0,0.4,0,1
-918690317,5/9/2024,2024,India Women tour of Bangladesh,FALSE,,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,bat,India,unknown,T20,India,156,5,20.5,Bangladesh,135,6,21.2,2024,5,India,Bangladesh,156,135,completed,1756.446907,1585.99813,170.448777,0.8,0.6,0.7,0.3,0.9375
-557516341,5/9/2024,2024,Mdina Cup,FALSE,,France,Malta,Dreux Sport Cricket Club,Dreux,France,bat,France,unknown,T20,France,136,10,21,Malta,127,7,21.3,2024,5,France,Malta,136,127,completed,1428.953792,1444.920941,-15.96714913,0,0.4,0.2,0.3,0.5
-845973589,5/9/2024,2024,Mongolia tour of Japan,FALSE,,Mongolia,Japan,Sano International Cricket Ground,Sano,Mongolia,bat,Japan,unknown,T20,Mongolia,26,10,16.5,Japan,27,0,2,2024,5,Mongolia,Japan,26,27,completed,1388.160658,1456.174524,-68.01386575,0,0.6,0,0.5,0
-300455327,5/10/2024,2024,Mdina Cup,FALSE,,Belgium,France,Dreux Sport Cricket Club,Dreux,Belgium,bat,,tie,T20,Belgium,142,8,21.2,France,142,10,20.3,2024,5,Belgium,France,142,142,tie,1500.415755,1445.688589,54.72716584,0.4,0.2,0.5,0.2,0.5
-254194567,5/10/2024,2024,Zimbabwe tour of Bangladesh,FALSE,,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,field,Bangladesh,unknown,T20,Bangladesh,143,10,20.7,Zimbabwe,138,10,20.3,2024,5,Bangladesh,Zimbabwe,143,138,completed,1577.273096,1601.176868,-23.90377252,0.6,0,0.3,0.35,0.7
1083878431,5/10/2024,2024,Pakistan tour of Ireland,FALSE,,Pakistan,Ireland,"Castle Avenue, Dublin",Dublin,Ireland,field,Ireland,unknown,T20,Pakistan,182,6,20.8,Ireland,183,5,21,2024,5,Pakistan,Ireland,182,183,completed,1555.610917,1696.93188,-141.3209628,0.4,0.8,0.35,0.9,0.714285714
-899912155,5/10/2024,2024,Mdina Cup,FALSE,,Belgium,Malta,Dreux Sport Cricket Club,Dreux,Belgium,bat,Belgium,unknown,T20,Belgium,142,9,21.8,Malta,126,9,21.5,2024,5,Belgium,Malta,142,126,completed,1497.916115,1428.186144,69.72997125,0.4,0.2,0.5,0.3,0.5
2353856706,5/11/2024,2024,Mdina Cup,FALSE,,Malta,Belgium,Dreux Sport Cricket Club,Dreux,Malta,bat,Belgium,unknown,T20,Malta,163,8,21.2,Belgium,167,3,18.7,2024,5,Malta,Belgium,163,167,completed,1415.354895,1510.747363,-95.39246766,0.2,0.5,0.2,0.55,0.4
8446115708,5/11/2024,2024,Mongolia tour of Japan,FALSE,,Japan,Mongolia,Sano International Cricket Ground,Sano,Japan,bat,Japan,unknown,T20,Japan,223,7,22.7,Mongolia,43,10,19,2024,5,Japan,Mongolia,223,43,completed,1469.081776,1375.253407,93.82836928,0.8,0,0.5,0,1
2874249388,5/11/2024,2024,Pakistan Women tour of England,FALSE,,England,Pakistan,"Edgbaston, Birmingham",Birmingham,Pakistan,field,England,unknown,T20,England,163,6,20.8,Pakistan,110,10,19,2024,5,England,Pakistan,163,110,completed,1703.224787,1545.782332,157.4424551,0.8,0.2,0.6,0.3,0.714285714
-893148942,5/11/2024,2024,Mdina Cup,FALSE,,Belgium,France,Dreux Sport Cricket Club,Dreux,Belgium,bat,France,unknown,T20,Belgium,112,10,21,France,114,3,13.5,2024,5,Belgium,France,112,114,completed,1522.461535,1448.188229,74.27330606,0.5,0.3,0.55,0.15,0.5
5137766820,5/12/2024,2024,Mongolia tour of Japan,FALSE,,Japan,Mongolia,Sano International Cricket Ground,Sano,Japan,bat,Japan,unknown,T20,Japan,232,5,21.7,Mongolia,75,10,17.8,2024,5,Japan,Mongolia,232,75,completed,1480.862889,1363.472294,117.3905953,0.8,0,0.6,0,1
-865727735,5/12/2024,2024,Zimbabwe tour of Bangladesh,FALSE,,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,field,Zimbabwe,unknown,T20,Bangladesh,157,6,20.8,Zimbabwe,158,2,19.3,2024,5,Bangladesh,Zimbabwe,157,158,completed,1594.372172,1584.077793,10.29437905,0.6,0,0.4,0.25,0.727272727
-311873179,5/12/2024,2024,Mdina Cup,FALSE,Final,France,Belgium,Dreux Sport Cricket Club,Dreux,France,bat,Belgium,unknown,T20,France,139,10,20.7,Belgium,112,5,15.5,2024,5,France,Belgium,139,112,completed,1467.557472,1503.092292,-35.53482015,0.5,0.5,0.25,0.55,1
